Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
1675,"0.0620 Harvey End Mill, 7 Flute, Variable Helix, 0.312 Reach, AlTiN",62662-C6 (Iwen),Milling,SquareEndMills,Central,62662-C6,Harvey,0
1676,"0.2500 End Mill, 5 Flute, 0.060 cr, Variable Pitch, Aplus coat",45108 (Iwen),Milling,SquareEndMills,Central,45108,Helical,0
1677,"0.5000 64 degree included, 3 Flute, End Mill, Aplus",HSSP-102512 (Iwen),Milling,SquareEndMills,Central,HSSP-102512,Helical (Special),0
1678,0.5000 Baffle C1 Form Tool,09-0001 Rev-A (Detterbeck),Milling,SquareEndMills,Central,09-0001 Rev-A,Detterbeck,0
1691,"0.5000 6 Flute End Mill, 1 LOC, 3 OAL, Sq End, Aplus",59263 (Iwen),Milling,SquareEndMills,Central,59263,Helical,0
1693,"0.5000 Sq End Mill, 7 Flute, Finisher, AlTiCrN, 1.25 LOC",42527309,Milling,SquareEndMills,MSC,6503247,ACCUPRO (BMH),40.13
1701,"0.5000 End Mill, 6 Flute, Sq, HEV-6",59264 (Iwen),Milling,SquareEndMills,Central,59264,Helical,0
1702,"0.5000 End Mill, 60 Deg Inc, 3 Flute, HPCM60",07003 (Iwen),Milling,SquareEndMills,Central,7003,Helical,0
1703,"0.5000 End Mill, 71 Deg Included, 3 Flute",71 Degree End Mill (Primary),Milling,SquareEndMills,Central,71 Degree End Mill,Primary,0
1705,"0.5000 1/2X1/2X2X4"""" 7FL SC ALTICRN SQ SEM",42528430,Milling,SquareEndMills,MSC,6503352,ACCUPRO,55.89
1722,"0.1250 Ball Nose End Mill, Long Reach, 4 Flute, Var Helix",64308-C3 (Iwen),Milling,SquareEndMills,Central,64308-C3,Harvey (Iwen),0
1753,"0.2500 3/4"" LOC, 7 Fl, SC Sq EM, AlTiCrN Coat, 1/4"" Shank, 2-1/2"" OAL, Spiral Flute, Variable Helixl",42527424,Milling,SquareEndMills,MSC,6503259,ACCUPRO (BMH),20.65
1780,"0.7500 Solid Carbide End Mill, 4"" LOC, 6.25 OAL, TiAlN, 35 Helix, Center Cutting",53416491,Milling,SquareEndMills,MSC,VG441-7511,OSG INC (HYPRO CARB EMS),245.12
1794,"0.1181 3.00mm End Mill, 4mm LOC, 3 Flute, SC, FireEx, 45 deg Helix, Center Cutting",89478598,Milling,SquareEndMills,MSC,9.04E+12,GUHRING (END MILLS),20.17
1796,"0.2362 6.00mm End Mill, 3 Flute, Al, 45 deg helix, Uncoated",58749813,Milling,SquareEndMills,MSC,5621805,ISCAR METALS INC,26.22
1805,"0.1654 4.20mm 6.3mm LOC, 6mm Shank, 50mm OAL, 2 Fl Carbide Sq EM WXL Finish, 30Â° Hel, Centercutting",68644046,Milling,SquareEndMills,MSC,3181842,OSG INC. (EXO E/M'S),49.2
1823,"0.1250 3.18mm  3 FLUTE END MILL, SC, 1"" LOC, 3"" OAL",5223680,Milling,SquareEndMills,MSC,6/434124,ACCUPRO (CARBIDE END MILLS),18.66
1832,"0.1563 3.97mm End Mill, 3 Flute, Al, Variable Helix, SC, Center Cutting",968810-C8,Milling,SquareEndMills,Central,968810-C8,Harvey (Iwen),27.84
1848,"0.1875 4.76mm 1-1/4"" LOC, 3/16"" Shank Diam, 3"" OAL, 4 Flute  SC Sq End Mill Firex, 30 deg helix, Extra Long",58535410,Milling,SquareEndMills,MSC,9.03E+12,GUHRING (END MILLS),32.44
1857,"0.1575  4.00mm Diam, 19mm LOC, 4mm Shank Diam, 57mm OAL, 4 Flute Solid Carbide Square End Mill",55466064,Milling,SquareEndMills,,,,0
1905,"0.1094 2.78mm Diam, 3/8"" LOC, 1/8"" Shank Diam, 1-1/2"" OAL, 4 Flute Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30Â° Helix Angle, Centercutting, Right Hand Cut, Right Hand Flute, Regular Length",1982206,Milling,SquareEndMills,,,,0
1931,"0.0780 1.98mm Cutter Diameter Ã— 0.2340 Length of Cut Ã— 0.5000 Reach Carbide Square Mini End Mill, 2 Flutes",76278-C3,Milling,SquareEndMills,,,,0
1934,"0.0620 1.57mm Cutter Diameter Ãƒâ€” 0.1860 LOC Carbide Square EM, 3 Flutes, AlTiN Coated",82411414,Milling,SquareEndMills,MSC,12181853,ACCUPRO (CARBIDE END MILLS),12.9
1937,"0.0469 1.19mm , 0.3750 LOC, 0.1250 Shank Diam, 2.5000"" OAL, 3 Flute, Solid Carbide Square End Mill",62778402,Milling,SquareEndMills,,,,0
1973,"0.0787 2.00mm Diameter, 0.3150"" 8 mm Length of Cut, 4 Flutes, Solid Carbide Single End Square End Mill",60056967,Milling,SquareEndMills,,,,13.81
1986,"0.5000 12.70mm , 1.000"" 25.4 MM LOC, 0.5000"" 12.7MM SHANK DIAM, 3.000"" 76.2MM  OAL, 2 FLUTE, SOLID CARBIDE SQUARE END MILL. ",7765225,Milling,SquareEndMills,,,,44.19
1993,"0.7500 19.05mm, 1.5000"" 38.1 mm LOC, 0.7500"" 19.05mm Shank Diam, 4.000"" 101.6 mmOAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",78088036,Milling,SquareEndMills,,,,0
2038,"0.2500 , 0.7500 LOC, 0.2500 Shank Diam, 4.0000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",78088283,Milling,SquareEndMills,,,Accupro,69.29
2046,"0.3750, 1.7500 LOC, 0.3750 Shank Diam, 4.0000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, TiCN Finish, Spiral Flute, 40Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",9798711,Milling,SquareEndMills,,,Accupro,45.44
2052,"0.2360 6.00mm, 10.00mm LOC, 6.00mm Shank Diam, 54.00mm OAL, 4 Flute, Solid Carbide Square End Mill Single End, FIREX Finish, Spiral Flute, 35/38Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series 3731",89478333,Milling,SquareEndMills,,9.04E+12,Guhring,25.94
2064,"0.3750 , 0.5000 LOC, 0.3750 Shank Diam, 2.5000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, VariableÂ° Helix, Centercutting, Right Hand Cut, Right Hand Flute",4490025,Milling,SquareEndMills,,,ACCUPRO,61.08
2079,"0.1719 , 0.6250,  LOC, 0.1875 Shank Diam, 2.0000 OAL, 2 Flute, Solid Carbide Square End Mill Single End, TiCN Finish, Spiral Flute, 40Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",7770365,Milling,SquareEndMills,,,Accupro,14.52
2085,"0.1719 , 0.625 LOC, 0.1875 Shank Dia, 2.0000 OAL, 2 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 40Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",7764632,Milling,SquareEndMills,,,Accupro,14.52
2088,"0.0625, 0.1250 LOC,  Shank Diam, 1.5000 OAL, 2 Flute, Solid Carbide Square End Mill Single End, TiCN Finish, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",7770183,Milling,SquareEndMills,,,Accupro,11.21
2116,"0.2362 6.00mm, 13mm LOC, 6mm Shank Diam, 57mm OAL, 4 Flute, Solid Carbide Square End Mill Single End, nano-Si Finish, Helical Flute, VariableÂ° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series RF100",36525277,Milling,SquareEndMills,,9.07E+12,Guhring,41.85
2117,"0.1575 4.00mm 11mm LOC, 6mm Shank Diam, 57mm OAL, 4 Flute, Solid Carbide Square End Mill Single End, nano-Si Finish, Helical Flute, VariableÂ° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series RF100",36525319,Milling,SquareEndMills,,9.07E+12,Gurhring,41.85
2126,"0.0469, 0.1406  LOC, 1/8"" Shank Diam, 1-1/2"" OAL, 4 Flute, Solid Carbide Square End Mill Single End, TiN Finish, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",88249875,Milling,SquareEndMills,,,Hertel,11.32
2127,"0.0787 7.00mm LOC, 3.00mm Shank Diam, 39.00mm OAL, 3 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series 403",82782426,Milling,SquareEndMills,,403-0787,OSG,15.22
2129,"0.0900 , 0.2700 LOC, 1/8"" Shank Diam, 1-1/2"" OAL, 2 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30Â° Helix, Centercutting, Series Miniature",64536238,Milling,SquareEndMills,,,Accupro,28.38
2132,"0.0350â€³ Cutter Diameter Ã— 0.2810â€³ ( Length of Cut Carbide Square End Mill, 3 Flutes",33635-HAR,Milling,SquareEndMills,,33635,Harvey,48.36
2133,"0.1250, 0.3125 LOC, 0.1250"" Shank Diam, 1.5000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",65249658,Milling,SquareEndMills,,,Accupro,15.43
2134,"0.1250, 0.5000 LOC, 0.1250 Shank Diam, 2.0000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",65249682,Milling,SquareEndMills,,,Accupro,18.75
2135,"0.5000, 1.0000 LOC, 0.5000 Shank Diam, 3.0000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",65250185,Milling,SquareEndMills,,,Accupro,0
2136,"0.1250 ,1.000 LOC, 1/8"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",65249716,Milling,SquareEndMills,,,Accupro,42.6
2139,"0.0938 ,0.3125 LOC, 0.1250 Shank Diam, 1.5000 OAL, 2 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",36099737,Milling,SquareEndMills,,,Accupro,9.86
2140,"0.0938, 1"" LOC, 1/8"" Shank Diam, 3"" OAL, 4 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series C430",55105407,Milling,SquareEndMills,,N55673,Niagara Cutter,27.04
2142,"0.1181 3.00mm, 8.00mm LOC, 6.00mm Shank Diam, 57.00mm OAL, 4 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, VariableÂ° Helix, Right Hand Cut, Right Hand Flute, Series Z1M",86993722,Milling,SquareEndMills,,46357,SGS,21.47
2148,"0.0787 2.00mm, 9.00mm LOC, 3.00mm Shank Diam, 38.00mm OAL, 3 Flute, Solid Carbide Square End Mill Single End, Uncoated, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series 116",84853365,Milling,SquareEndMills,,11607870,M.A. Ford,19.61
2168,"0.0780 End Mill 0.4060  LOC Carbide Square, 3 Flutes, AlTiN Coated",62775101,Milling,SquareEndMills,MSC,AP62775101,ACCUPRO,22.6
2174,"0.0470 Cutter Dia, Miniature Square End Mill, Long FL,  0.2810 LOC, 0.1250 Shank Dia., AlTiN",62778014,Milling,SquareEndMills,MSC,Prev Ref: 894247-C3,Accupro,24.46
2196,"0.1180 3.00mm, 12.00mm LOC, 3.00mm Shank Diam, 38.00mm OAL, 4 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 40Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",60056983,Milling,SquareEndMills,,,Accupro,13.19
2197,0.1181 3.0 mm Dia-38mm OAL-AlTiN SQ End Std CBD SE EM-4 FL,DD8256002,Milling,SquareEndMills,,DD8256002,RAPIDKUT,11.48
2208,"0.0236 0.60mm, 1.8mm LOC, 3mm Shank Diam, 38mm OAL, 2 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut",87207437,Milling,SquareEndMills,,,Accupro,16.97
2232,"0.0700 , 3/8"" LOC, 1/8"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62775200,Milling,SquareEndMills,,,Accupro,17.71
2233,"0.1150, 0.345"" LOC, 1/8"" Shank Diam, 1-1/2"" OAL, 2 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62773643,Milling,SquareEndMills,,,Accupro,11.08
2240,"0.0310  Cutter Diameter Ã— 0.0460 Length of Cut Ã— 0.2180 Reach Carbide Square End Mill, 3 Flutes", 934831-HAR-IWEN,Milling,SquareEndMills,,934831,Harvey,32.9
2259,"0.0350 , 0.0520 LOC, 1/8"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30Â° Helix, Centercutting, Series Miniature",58747239,Milling,SquareEndMills,,,Accupro,29.9
2262,"0.0780 Cutter Diameter Ã— 0.4060 Length of Cut Carbide Square End Mill for Exotic Alloys, 3 Flutes, AlTiN Nano Coated", 990778-C6-HAR,Milling,SquareEndMills,,990778-C6,Harvey,36.3
2269,"0.0550 Cutter Diameter Ã— 0.0820 Length of Cut Ã— 1.0000 Reach Carbide Square End Mill, 3 Flutes",977355-HAR,Milling,SquareEndMills,,977355,Harvey,46.3
2286,"0.2500 Dia Square End Mill X 0.3750 LOC X 4.0000 OAL X 3FL Zplus, H40ALV-RN-M-30250-R.030",81496-HLS,Milling,SquareEndMills,,81496,Helical,49.6
2287,"0.2500 D  Square End Mill X 0.3750 LOC X 4.0000 OAL X 3FL Zplus, H40ALV-RN-M-30250-R.060",81500-HLS,Milling,SquareEndMills,,81500,Helical,49.9
2288,"0.0550 Cutter Diameter Ã— 0.0820 Length of Cut Ã— 0.6600  each Carbide Square End Mill, 3 Flutes",35455-HAR,Milling,SquareEndMills,,35455,Harvey,34.7
2291,"0.1562 Dia, 0.2340 LOC, 0.1875 Shank Diam, 3.0000 OAL, 3 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62787502,Milling,SquareEndMills,,62787502,Accupro,35.63
2300,0.1250 x 0.375 LOC 1.00 Reach 4 Fl Square End Mill,972308,Milling,SquareEndMills,Central,972308,Harvey,33.4
2305,0.2500 Long Reach End Mill 3 Flute 0.375 LOC 3.75 Reach,49016,Milling,SquareEndMills,Central,49016,Harvey,55.6
2347,"0.1875 Square End Mill, 0.281 LOC, 2.812 Reach, 3 Flute, ALTiN",49012-C3,Milling,SquareEndMills,Central,49012-C3,Harvey,52.2
2361,"0.0938 0.139"" LOC, 1/8"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62786835,Milling,SquareEndMills,MSC,62786835, ACCUPRO (MINIATURES) ,30.18
2367,"0.0394 1mm, 4mm LOC, 3mm Shank Diam, 38mm OAL, 2 Flute, Solid Carbide Square End Mill Single End, AlTiN Finish, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",76490507,Milling,SquareEndMills,MSC,76490507,Accupro,15.13
2369,0.5000 A Brand Square OSG 1 LOC 3 OAL,94889490,Milling,SquareEndMills,MSC,82001421,OSG,65.29
2370,0.3750 A Brand OSG End Mill 0.875 LOC 2.5 OAL,94889128,Milling,SquareEndMills,MSC,82000821,OSG,44.04
2390,"0.2500 3/4"" LOC, 1/4"" Shank Diam, 2-1/2"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, ZrN Finish, Spiral Flute, 37Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute",65249849,Milling,SquareEndMills,MSC,65249849,ACCUPRO (PROGRESSIVE EM'S),31.43
2398,"0.1875 3/16"", 0.281"" LOC, 1 Reach, 3/16"" Shank Diam, 3"" OAL, 3 Flute, Solid Carbide Square End Mill Single End, Uncoated, Spiral Flute, 30Â° Helix, Centercutting, Right Hand Cut, Right Hand Flute, Series Miniature",62787544,Milling,SquareEndMills,MSC,62787544,Accupro,30.55
2407,0.1575 4 Flute for Inconel Square End Mills | Mill Diameter (mm): 4.00 | Mill Diameter (Decimal Inch): 0.1575,98913510,Milling,SquareEndMills,MSC,6769547H1TE,Kennametal,36.69
2443,0.5000 R.020 Cut .500 LOC 1.625 SHK .500 AOL 4.00 FL7 HEV-M-70500-R.020,81817,Milling,SquareEndMills,Central,HEV-M-70500-R.020,Helical,105.3
2447,"0.0780 .0780Ã˜, .117 LOC, 1.950 REACH, SQURE EM, 3FL, LONG REACH STUB FLUTE, UNCOATED",44964005,Milling,SquareEndMills,MSC,38078,HARVEY TOOL,58.4
88250196,".25 End Mill, Morse, 4Fl, 1.125LOC",88250196,Milling,SquareEndMills,,E6012016,HERTEL,20.55
1086,M306.0012.03A,91850487,Milling,T-SlotCutters,MSC-Spot Buy,,PH HORN,199.14
1211,1.2500 1-1/4X1/8 HSS STAG TTH USA SHANK MILLING CUTTER,608794,Milling,T-SlotCutters,MSC,,,199.7
1263,M332.0016.2.01A HORN USE TOOLHOLDER QIA,54978242,Milling,T-SlotCutters,MSC,,,314.27
1782,"2.5000 x 1/4"" Width of Cut, 12 Teeth, Cobalt T-Slot Cutter",6210017,Milling,T-SlotCutters,MSC,STC2004,INTERSTATE (SH),448.65
2062,0.5000 30 Degree Tapered SE EM,CN5830AX2A,Milling,TaperedEndMills,,CN5830AX2A,Production Tool Supply,92.3
2292,"0.0630 dia,  0.3130 shank, 1.0000 LOC, 3.0000 OAL, 3 FL Tappered End Mill Customized.",CN70NS F-004C-Conical,Milling,TaperedEndMills,,CN70NS F-004C,Conical,37
2365,"0.5000 10 Degree Included Taper End Mill, 0.250 Tip, Carbide, 3 Flute",3280971,Milling,TaperedEndMills,MSC,32337,SGS,77.8
2414,"0.2500 15Â° Per Side 1/8"" Small End Diam, 0.287"" LOC, 2 Flute Solid Carbide Tapered Ball End Mill Uncoated, 2-1/2"" OAL, 1/4"" Shank Diam, Spiral Flute, Centercutting",8753154,Milling,TaperedEndMills,MSC,8753154,Accupro,85.43
1053,"0.5000 -1/2"""" SC Extension Mill 0.03""""CR",,Milling,,Central,HXF-RN-L-080500-R.030,,0
2059,"0.5000  Cut. Dia, 0.5000 SHK Dia, 5 FL, 1.0000 LOC, 3.0000 OAL",44272 (IWEN),Milling,,,3344272,Helical,0
1469,Gripper Finger PZN50,Automate,MISC,Automate,Central,GF-PZN-50-CSP,Automate,30
Hack Saw 001,"12.0000 Long, 32 Teeth per Inch, Bi-Metal Hand Hacksaw Blade Toothed Edge, 1/2"" Wide x 0.025"" Thick, Flexible",3381282,MISC,Blades,,40332,Starrett,1.87
Hack Saw 002,"12.0000 Long, 18 Teeth per Inch, Bi-Metal Hand Hacksaw Blade Toothed Edge, 1/2"" Wide x 0.025"" Thick, Flexible",3381266,MISC,Blades,,40330,Starrett,1.87
1270,"0.3940 10.10 mm Broach 10.1mm x 1.969"""" Carb TA45 Steel",80570898,MISC,Broach,MSC,,,65.74
1500,Broaching Tool (Haas) (custom),,MISC,Broach,Central,,,0
2264,"Spindle Cleaning Mandrel/Taper Wiper 6.6929"" OAL, HSK63 Taper",53740742,MISC,Cleaning,,9.05E+12,Guhring,76.4
1369,Chamber Flex-Hone 9mm 400sc,Brush Research,MISC,FlexHone,Central,7854,Brush Research,20.85
1370,Revolver Cyl .45ACP 400sc Flex Hone,59231316,MISC,FlexHone,MSC,905,Flex Hone,22.11
1679,"1.0000 Flex Hone Brush, 120 Grit",MJ731120 (Prod Tool),MISC,FlexHone,Central,BC10012,Brush Research,0
1690,1.4960 38.00 mm Flex Hone 120 Grit,MJ73150120 (Prod Tool),MISC,FlexHone,Central,BC11212,Brush Research,0
1810,0.3125 7.94mm  X 1 1/4 HEX SOCKET HEAD CAP SCREW,,MISC,Screws,Central,91251A585,McMaster-Car,11.33
1171,DRIVE PIN STANDARD SB/FSB1 18MM SR S,53754255 - cant return,MISC,Tooling,Central,NL73611,Spin Tech Tool,39.58
1172,CENTER STANDARD SB/FSB1 6.5-9.8MM,53754347 - cant return,MISC,Tooling,Central,NL735204,Spin Tech Tool,145.15
1174,45 ACP Finisher +.001 to +.0015 Carbide Tool,,MISC,Tooling,Central,45 ACP Finisher +.001 to +.0015 Carbide Tool,Pacific Tool and Gauge,189
1175,45 ACP Rougher -.009 Carbide Tool,,MISC,Tooling,Central,45 ACP Rougher -.009 Carbide Tool,Pacific Tool and Guage,189
1314,"WNxx 43x 1"""" SHANK HOLDER",,MISC,Tooling,Central,,MSC,0
1371,"084-052-146WB .45 ACP Pistol, per Dozen",Brownells,MISC,Tooling,Central,,Brownells,26.99
1739,"Form Tool, Baffle Undercut",03-0018 (Primary),MISC,Tooling,Central,03-0018,Primary,0
1918,"Form Tool, Milling, 60 and 75 Degree Included Angles",09-0004,MISC,Tooling,,,,0
1484,Pic Rail Slot Tool,TJ CARBIDE,MISC,,Central,PICATINNY SLOT FORM (5/28/15),,36.75
1492,Forward Assist Form Drill (custom),,MISC,,Central,A19-0178,,0
1544,"Plastic Plugs for 1.5"""" SS Tubing",,MISC ITEMS,,Central,9283K16,McMaster Carr,0
1546,LWRC Op20 Fixture Pads,,MISC ITEMS,,Central,LWRC Op20 Fixture Pads,Internal,0
1580,Al Plugs for Cyclops Tube,Al Plugs for Cyclops Tube,MISC ITEMS,,Central,Al Plugs for Cyclops Tube,,0
1583,Al Plugs for 103734,Al Plugs for 103734,MISC ITEMS,,Central,Al Plugs for 103734,,0
1603,"Clean-Tec Fan, Lang, 260 mm Dia, 3/4 Shank",134260 (Lang),MISC ITEMS,,Central,134260,Lang,0
1617,SIL-001 (Silicone dovetail mask),SIL-001 (Americo),MISC ITEMS,,Central,SIL-001,,0
1618,0.2500 Silicone Plug,0.250 Silicone Plug (MIT Powder),MISC ITEMS,,Central,0.250 Silicone Plug,MIT Powder Coat,0
1619,"0.1900 #10-32 Bolt, Modified, Masking",90181A838 (McMaster),MISC ITEMS,,Central,90181A838,"McMaster, then Modified",0
1620,"0.1900 #10-32 Set Screw, Mask",92311A427 (McMaster),MISC ITEMS,,Central,92311A427,McMaster,0
1621,"0.4375 7/16-20 Set Screw, Mask",25654 (Fastenal),MISC ITEMS,,Central,25654,Fastenal,0
1622,1.2500 rubber plugs for tubing,9283K15 (McMaster),MISC ITEMS,,Central,9283K15,McMaster,0
1736,Mobile PiWeb Station,,MISC ITEMS,,Central,Mobile PiWeb Station,,0
1808,11-0032 Gripper Jaws,11-0032 (CSP),MISC ITEMS,,Central,11-0032,,0
2078,8.00mm (M8x1.25) Tool Used to Install HS-08012-14 Inserts,HTM0812 (National-Precision),MISC ITEMS,,,HTM0812,National-Precision,115
3328,Makro Grip Profilo 125 Alu Jaws,49259-Lang,MISC ITEMS,,,49259-Lang,Lang,82.5
01-2046-7,"SCR., SHC 5/16-18 X 1.25 BLOX",01-2046-7,MISC ITEMS,,,01-2046-7,LEXAIR,0
15-0005,3 Wire Method Micrometer Holder,,MISC ITEMS,,,,,0
26-0028,C1.1 Functional Check Handle,,MISC ITEMS,,Central,,,0
26-0047,Titan Core Baffle Position Gauge,,MISC ITEMS,,Central,,,0
26-0065,Titan Core Baffles Go/NoGo Set (26-0036 to 26-0045),,MISC ITEMS,,Central,,,0
26-0066,Lowers Gaging from former kits 15RevAOp10 and 15RevAOp20,,MISC ITEMS,,Central,,,0
26-0067,Uppers Gaging from former kit U05Rev.R,,MISC ITEMS,,Central,,,0
26-0068,24 TPI Thread Measuring Wires,,MISC ITEMS,,,,,0
26-0069,28 TPI Thread Measuring Wires,,MISC ITEMS,,,,,0
26-0076,Functional Check for AM0700157-OUT-4 used with AM Rev.10 kit,,MISC ITEMS,,Central,,,0
26-0082,"Master Artifact, Keyence, 0.1000 Pin and 0.8000 Ring",,MISC ITEMS,,,,,0
65-0301, Base for 65501 Collet Closer,65-0301,MISC ITEMS,,,,Lexair,875
65-0302,Cap for 65501 Collet Closer,65-0302,MISC ITEMS,,,,Lexair,600
65-0315,Seal Kit for 65501 Collet Closer,65-0315,MISC ITEMS,,,,Lexair,60
65501A,Collet Closer, 65501 -LEXAIR,MISC ITEMS,,, 65501 -LEXAIR,Lexair,3625
CSP170,Checking Fixture for P/N: 052170-000 (Wrap),,MISC ITEMS,,,,,0
CSP769,Checking Fixture for P/N 052169-000 Wraps,,MISC ITEMS,,,,,0
Jaw002,Makro Grip Profilo 77 Stahl,49778-Lang,MISC ITEMS,,,49778,Lang,59.5
Wheel002,"4.5000 Aluminum Oxide Cutoff Wheel 0.045"" Thick, 7/8"" Arbor, 13,580 Max RPM, Use with Angle Grinders",6408330,MISC ITEMS,,,66252823602,Norton,3.15
1164,"Probe Batteries - LS14250 - 3.6V 1/2"""" AA LITHIUM BATTERY",3137148,safety,Batteries,MSC,LS14250,Primary Source,18.42
1438,Caliper Batteries -1.5 Volt Battery,76580935,Safety,Batteries,MSC,357,Energizer,2.33
2100,"Size CR2032, Lithium, Button & Coin Cell Battery 3 Volts, Button Tab Terminal, CR2032, ANSI, IEC, NEDA Regulated",76581206,Safety,Batteries,,,Energizer,2.81
2086,"0.1654 4.20mm x0.80 Metric Coarse, D4, 2-3/8"" OAL, 0.1654"" Drill Diam x 13/32"" Drill Length, Combination Drill & Tap 2 Flutes, 7/8"" Thread Length, High Speed Steel, Bright Finish, 6H",82811803,Threading,CombinationDrill&Taps,,,Made in USA,25.96
1070,0.1360 #6-32 H3 VA3 EXO BLK SP FL EXT BTM TAP,64183338,Threading,ExtensionTaps,MSC,,,45.21
2202,"0.1181 3.00mm M3x0.50 Metric, 2 Flute, Bright Finish Cobalt, Spiral Flute, Extension Pulley Tap Semi-Bottoming Chamfer, 3.9"" OAL, 7/16"" Thread Length, 6H Class of Fit",46494159,Threading,ExtensionTaps,,B5863200.0030,Emuge,66.24
2210,"0.1969 5.00mm M5x0.80 Metric Coarse 2 Flute D4 Oxide Finish HSS Spiral Point Extension Tap Plug Chamfer, 4"" OAL, 7/8"" Thread Length, 6H Class of Fit, Series 11118",44159812,Threading,ExtensionTaps,,1111800401,OSG,40.45
2322,0.5000 1/2-13 UNC 3 Flute Bright Finish HSS Spiral Point Extension Tap,4704136,Threading,ExtensionTaps,MSC,JY4704136,INTERSTATE THREADING (W)(APO),42.39
2426,"0.3750 3/8-24 UNF 3 Flute H3 Bright Finish High Speed Steel Spiral Point Extension Tap Plug Chamfer, 6"" OAL, 3B Class of Fit",9975673,Threading,ExtensionTaps,MSC,9975673,INTERSTATE THREADING (W)(APO),36.38
1969,"0.2550 6.48mm  #10-32 UNF, HELICOIL TAP, H2, 3 Flute, Plug Chamfer, Bright Finish, High Speed Steel Hand STI Tap 2.5000"" 63.5mm OAL, 1.0000"" 25.4mm Thread Length, 0.3125"" 7.94mm Square Length, 0.191"" Square Size, 3B Class of Fit",64832215,Threading,HandSTITaps,,,,0
1072,0.7500 .75-3/4-16 4FL TIALN OSG EXO CARB THD MILL,88292099,Threading,HelicalFluteThreadMills,MSC,,,286.1
